Voltage (V),Current (A)
0.0,9.999999999999999e-19
0.0008008008008008008,1.735937164947776e-14
0.0016016016016016017,3.5020091083020285e-14
0.0024024024024024027,5.298738950880688e-14
0.0032032032032032033,7.126658894550374e-14
0.004004004004004004,8.986310379867724e-14
0.0048048048048048055,1.0878244246457202e-13
0.005605605605605606,1.2803020896173022e-13
0.006406406406406407,1.4761210459093489e-13
0.007207207207207207,1.675339296239684e-13
0.008008008008008008,1.878015850216863e-13
0.00880880880880881,2.0842107418191658e-13
0.009609609609609611,2.2939850471770164e-13
0.01041041041041041,2.507400902664085e-13
0.011211211211211212,2.7245215233024477e-13
0.012012012012012012,2.945411221487233e-13
0.012812812812812813,3.170135426036351e-13
0.013613613613613615,3.398760701570871e-13
0.014414414414414415,3.631354768231858e-13
0.015215215215215216,3.867986521739477e-13
0.016016016016016016,4.1087260538003024e-13
0.016816816816816817,4.353644672868895e-13
0.01761761761761762,4.602814925269774e-13
0.01841841841841842,4.856310616686073e-13
0.019219219219219222,5.114206834021208e-13
0.02002002002002002,5.376579967640062e-13
0.02082082082082082,5.64350773399624e-13
0.021621621621621623,5.915069198652161e-13
0.022422422422422424,6.191344799698723e-13
0.023223223223223226,6.472416371581533e-13
0.024024024024024024,6.75836716934076e-13
0.024824824824824825,7.049281893271755e-13
0.025625625625625627,7.345246714013771e-13
0.02642642642642643,7.646349298074222e-13
0.02722722722722723,7.952678833795994e-13
0.028028028028028028,8.264326057775575e-13
0.02882882882882883,8.581383281739741e-13
0.02962962962962963,8.903944419888856e-13
0.030430430430430432,9.232105016714781e-13
0.031231231231231234,9.565962275301722e-13
0.03203203203203203,9.905615086118347e-13
0.03283283283283284,1.025116405630973e-12
0.033633633633633635,1.0602711539497759e-12
0.03443443443443443,1.096036166609888e-12
0.03523523523523524,1.132422037416816e-12
0.036036036036036036,1.1694395440778713e-12
0.03683683683683684,1.2070996513945934e-12
0.03763763763763764,1.245413514510585e-12
0.038438438438438444,1.284392482215734e-12
0.03923923923923924,1.3240481003077905e-12
0.04004004004004004,1.3643921150122962e-12
0.040840840840840845,1.4054364764618894e-12
0.04164164164164164,1.4471933422360017e-12
0.04244244244244245,1.4896750809620048e-12
0.043243243243243246,1.5328942759788679e-12
0.044044044044044044,1.5768637290644197e-12
0.04484484484484485,1.6215964642273089e-12
0.04564564564564565,1.6671057315647876e-12
0.04644644644644645,1.7134050111874734e-12
0.04724724724724725,1.7605080172122323e-12
0.04804804804804805,1.8084287018243822e-12
0.04884884884884885,1.857181259410413e-12
0.04964964964964965,1.9067801307624412e-12
0.050450450450450456,1.9572400073556647e-12
0.051251251251251254,2.0085758357000557e-12
0.05205205205205205,2.0608028217676115e-12
0.05285285285285286,2.1139364354964463e-12
0.053653653653653655,2.167992415373079e-12
0.05445445445445446,2.222986773094267e-12
0.05525525525525526,2.2789357983097622e-12
0.056056056056056056,2.3358560634473987e-12
0.05685685685685686,2.3937644286219454e-12
0.05765765765765766,2.4526780466291716e-12
0.058458458458458464,2.512614368026601e-12
0.05925925925925926,2.5735911463024704e-12
0.06006006006006006,2.6356264431344184e-12
0.060860860860860864,2.6987386337394583e-12
0.06166166166166166,2.762946412316823e-12
0.06246246246246247,2.8282687975853008e-12
0.06326326326326327,2.8947251384166847e-12
0.06406406406406406,2.962335119567023e-12
0.06486486486486487,3.0311187675073655e-12
0.06566566566566567,3.1010964563557107e-12
0.06646646646646646,3.172288913911945e-12
0.06726726726726727,3.2447172277975393e-12
0.06806806806806807,3.318402851701818e-12
0.06886886886886887,3.393367611736675e-12
0.06966966966966967,3.4696337129015903e-12
0.07047047047047048,3.5472237456608856e-12
0.07127127127127128,3.6261606926351433e-12
0.07207207207207207,3.706467935408801e-12
0.07287287287287288,3.788169261455915e-12
0.07367367367367368,3.871288871186135e-12
0.07447447447447447,3.9558513851130184e-12
0.07527527527527528,4.041881851146776e-12
0.07607607607607608,4.12940575201359e-12
0.07687687687687689,4.218449012803763e-12
0.07767767767767768,4.309038008650875e-12
0.07847847847847848,4.4011995725442494e-12
0.07927927927927929,4.4949610032770455e-12
0.08008008008008008,4.590350073532319e-12
0.08088088088088088,4.6873950381094515e-12
0.08168168168168169,4.786124642293392e-12
0.08248248248248248,4.886568130369164e-12
0.08328328328328329,4.988755254284213e-12
0.08408408408408409,5.092716282461098e-12
0.0848848848848849,5.198482008763165e-12
0.08568568568568569,5.306083761615885e-12
0.08648648648648649,5.415553413286514e-12
0.0872872872872873,5.526923389324831e-12
0.08808808808808809,5.6402266781677885e-12
0.08888888888888889,5.755496840910881e-12
0.0896896896896897,5.8727680212491284e-12
0.09049049049049049,5.992074955590637e-12
0.0912912912912913,6.113452983345741e-12
0.0920920920920921,6.2369380573947265e-12
0.0928928928928929,6.362566754737293e-12
0.0936936936936937,6.4903762873268676e-12
0.0944944944944945,6.6204045130930095e-12
0.0952952952952953,6.7526899471551525e-12
0.0960960960960961,6.887271773230986e-12
0.0968968968968969,7.024189855242941e-12
0.0976976976976977,7.163484749126072e-12
0.0984984984984985,7.305197714840997e-12
0.0992992992992993,7.449370728595313e-12
0.1001001001001001,7.596046495277218e-12
0.10090090090090091,7.745268461104932e-12
0.1017017017017017,7.897080826495705e-12
0.10250250250250251,8.051528559158291e-12
0.10330330330330331,8.208657407412579e-12
0.1041041041041041,8.368513913740571e-12
0.10490490490490491,8.531145428572498e-12
0.10570570570570571,8.696600124312313e-12
0.10650650650650652,8.864927009606623e-12
0.10730730730730731,9.036175943861355e-12
0.10810810810810811,9.210397652010393e-12
0.10890890890890892,9.387643739540596e-12
0.10970970970970971,9.567966707777653e-12
0.11051051051051052,9.751419969437277e-12
0.11131131131131132,9.938057864446357e-12
0.11211211211211211,1.0127935676038774e-11
0.11291291291291292,1.0321109647130616e-11
0.11371371371371372,1.0517636996979643e-11
0.11451451451451453,1.0717575938133993e-11
0.11531531531531532,1.0920985693675034e-11
0.11611611611611612,1.1127926514759652e-11
0.11691691691691693,1.1338459698466918e-11
0.11771771771771772,1.1552647605954708e-11
0.11851851851851852,1.1770553680931404e-11
0.11931931931931933,1.1992242468448305e-11
0.12012012012012012,1.2217779634018223e-11
0.12092092092092092,1.2447231983066049e-11
0.12172172172172173,1.2680667480716834e-11
0.12252252252252253,1.2918155271927525e-11
0.12332332332332333,1.3159765701968052e-11
0.12412412412412413,1.3405570337258044e-11
0.12492492492492493,1.3655641986565205e-11
0.12572572572572574,1.3910054722571682e-11
0.12652652652652654,1.4168883903814862e-11
0.12732732732732732,1.443220619700896e-11
0.12812812812812813,1.4700099599754212e-11
0.12892892892892893,1.4972643463640163e-11
0.12972972972972974,1.52499185177501e-11
0.13053053053053054,1.5532006892573455e-11
0.13133133133133135,1.5818992144333365e-11
0.13213213213213215,1.6110959279736503e-11
0.13293293293293293,1.640799478115252e-11
0.13373373373373373,1.671018663223072e-11
0.13453453453453454,1.701762434396123e-11
0.13533533533533534,1.733039898118873e-11
0.13613613613613615,1.7648603189586397e-11
0.13693693693693695,1.797233122309807e-11
0.13773773773773773,1.8301678971856812e-11
0.13853853853853854,1.8636743990588188e-11
0.13933933933933934,1.8977625527506455e-11
0.14014014014014015,1.9324424553712542e-11
0.14094094094094095,1.967724379310221e-11
0.14174174174174176,2.0036187752793538e-11
0.14254254254254256,2.0401362754082474e-11
0.14334334334334334,2.0772876963935872e-11
0.14414414414414414,2.1150840427031186e-11
0.14494494494494495,2.1535365098352312e-11
0.14574574574574575,2.192656487635128e-11
0.14654654654654656,2.2324555636685725e-11
0.14734734734734736,2.2729455266541883e-11
0.14814814814814817,2.3141383699553443e-11
0.14894894894894894,2.3560462951326624e-11
0.14974974974974975,2.3986817155581943e-11
0.15055055055055055,2.4420572600923236e-11
0.15135135135135136,2.4861857768245194e-11
0.15215215215215216,2.5310803368790107e-11
0.15295295295295297,2.576754238286527e-11
0.15375375375375377,2.6232210099232572e-11
0.15455455455455455,2.67049441551818e-11
0.15535535535535536,2.718588457729964e-11
0.15615615615615616,2.767517382294627e-11
0.15695695695695697,2.8172956822452185e-11
0.15775775775775777,2.8679381022047297e-11
0.15855855855855858,2.9194596427535475e-11
0.15935935935935935,2.9718755648727046e-11
0.16016016016016016,3.025201394464281e-11
0.16096096096096096,3.079452926950252e-11
0.16176176176176177,3.134646231951201e-11
0.16256256256256257,3.190797658046227e-11
0.16336336336336338,3.247923837615482e-11
0.16416416416416418,3.306041691766796e-11
0.16496496496496496,3.3651684353477906e-11
0.16576576576576577,3.425321582045033e-11
0.16656656656656657,3.486518949571678e-11
0.16736736736736738,3.5487786649451875e-11
0.16816816816816818,3.612119169856657e-11
0.16896896896896899,3.676559226133349e-11
0.1697697697697698,3.742117921296064e-11
0.17057057057057057,3.80881467421296e-11
0.17137137137137137,3.876669240851555e-11
0.17217217217217218,3.9457017201305455e-11
0.17297297297297298,4.015932559873223e-11
0.1737737737737738,4.0873825628642494e-11
0.1745745745745746,4.160072893011554e-11
0.17537537537537537,4.2340250816152054e-11
0.17617617617617617,4.309261033745122e-11
0.17697697697697698,4.385803034729464e-11
0.17777777777777778,4.463673756755691e-11
0.1785785785785786,4.542896265586181e-11
0.1793793793793794,4.623494027390466e-11
0.1801801801801802,4.7054909156960253e-11
0.18098098098098098,4.78891121845978e-11
0.18178178178178178,4.873779645262324e-11
0.1825825825825826,4.960121334627042e-11
0.1833833833833834,5.047961861466285e-11
0.1841841841841842,5.1373272446568157e-11
0.184984984984985,5.228243954746751e-11
0.1857857857857858,5.3207389217962836e-11
0.18658658658658658,5.4148395433545346e-11
0.1873873873873874,5.510573692574862e-11
0.1881881881881882,5.6079697264710515e-11
0.188988988988989,5.7070564943168304e-11
0.1897897897897898,5.80786334619119e-11
0.1905905905905906,5.910420141672056e-11
0.1913913913913914,6.014757258680848e-11
0.1921921921921922,6.120905602480625e-11
0.192992992992993,6.228896614830405e-11
0.1937937937937938,6.338762283298373e-11
0.1945945945945946,6.450535150736789e-11
0.1953953953953954,6.564248324921398e-11
